ID,POSITION
2996,7
2997,8
2998,5
2999,1
3000,9
3001,0
3002,8
3003,0
3004,3
3005,4
3006,8
3007,8
3008,4
3009,6
3010,5
3011,9
3012,3
3013,9
3014,7
3015,1
3016,7
3017,6
3018,6
3019,3
3020,0
3021,4
3022,0
3023,7
3024,1
3025,2
3026,3
3027,0
3028,7
3029,1
3030,0
3031,8
3032,8
3033,0
3034,7
3035,2
3036,8
3037,3
3038,5
3039,8
3040,0
3041,2
3042,3
3043,7
3044,8
3045,5
3046,0
3047,8
3048,0
3049,9
3050,0
3051,8
3052,6
3053,6
3054,9
3055,4
3056,8
3057,3
3058,0
3059,8
3060,3
3061,0
3062,3
3063,2
3064,8
3065,2
3066,8
3067,6
3068,6
3069,3
3070,3
3071,4
3072,6
3073,6
3074,0
3075,3
3076,8
3077,4
3078,8
3079,7
3080,7
3081,0
3082,9
3083,8
3084,9
3085,8
3086,5
3087,4
3088,9
3089,6
3090,8
3091,1
3092,5
3093,1
3094,9
3095,9
3096,8
3097,9
3098,8
3099,5
3100,9
3101,7
3102,2
3103,0
3104,3
3105,3
3106,0
3107,0
3108,8
3109,3
3110,3
3111,7
3112,3
3113,7
3114,7
3115,3
3116,4
3117,6
3118,4
3119,3
3120,5
3121,8
3122,9
3123,0
3124,0
3125,4
3126,8
3127,4
3128,1
3129,9
3130,0
3131,1
3132,2
3133,5
3134,5
3135,5
3136,0
3137,3
3138,7
3139,6
3140,3
3141,3
3142,9
3143,2
3144,8
3145,2
3146,1
3147,2
3148,5
3149,8
3150,8
3151,8
3152,5
3153,3
3154,1
3155,7
3156,3
3157,9
3158,8
3159,1
3160,3
3161,4
3162,9
3163,4
3164,3
3165,2
3166,1
3167,3
3168,8
3169,9
3170,4
3171,3
3172,9
3173,3
3174,6
3175,3
3176,9
3177,5
3178,3
3179,8
3180,4
3181,3
3182,9
3183,9
3184,9
3185,1
3186,9
3187,1
3188,5
3189,5
3190,3
3191,8
3192,0
3193,5
3194,6
3195,1
3196,9
3197,8
3198,3
3199,9
3200,4
3201,3
3202,7
3203,3
3204,0
3205,2
3206,2
3207,9
3208,7
3209,4
3210,7
3211,3
3212,8
3213,1
3214,0
3215,8
3216,8
3217,6
3218,0
3219,4
3220,0
3221,3
3222,7
